module	kind	svg	num	flag	method	score	ocr	draft_ref
reference_data_library	arm	armexpg1.svg	10	convention	schema->primary	100	Schematic_and_symbolization_arm	Schematic_and_symbolization_arm.required_am_arms
reference_data_library	mim	mimexpg1.svg	1	convention	schema->primary	100	Reference_data_library_mim	Reference_data_library_mim.short_listing
reference_data_library	mim	mimexpg1.svg	2	convention	schema->primary	100	Class_of_activity_library_mim	Class_of_activity_library_mim.short_listing
reference_data_library	mim	mimexpg1.svg	3	convention	schema->primary	100	Class_of_product_library_mim	Class_of_product_library_mim.short_listing
reference_data_library	mim	mimexpg1.svg	4	convention	schema->primary	100	Organization_type_mim	Organization_type_mim.short_listing
reference_data_library	mim	mimexpg1.svg	5	convention	schema->primary	100	Class_of_person_mim	Class_of_person_mim.short_listing
reference_data_library	mim	mimexpg1.svg	6	convention	schema->primary	100	Property_condition_mim	Property_condition_mim.short_listing
reference_data_library	mim	mimexpg1.svg	7	convention	schema->primary	100	Property_identification_mim	Property_identification_mim.short_listing
reference_data_library	mim	mimexpg1.svg	8	convention	schema->primary	100	Property_space_mim	Property_space_mim.short_listing
reference_data_library	mim	mimexpg1.svg	9	convention	schema->primary	100	Indep end ent_property_definition_mim	Independent_property_definition_mim.short_listing
reference_data_library	mim	mimexpg1.svg	10	convention	schema->primary	100	Schematic_and_symbolization_mim	Schematic_and_symbolization_mim.short_listing
reference_data_library	mim	mimexpg1.svg	11	convention	schema->primary	100	External_item_identification_assignm ent_mim	External_item_identification_assignment_mim.short_listing
reference_schema_for_sysml_mapping	arm	armexpg1.svg	1	convention	schema->primary	100	Ap239_product_life_cycle_support_arm	Ap239_product_life_cycle_support_arm.required_am_arms
reference_schema_for_sysml_mapping	arm	armexpg1.svg	2	convention	schema->primary	100	Reference_schema_for_sysml_mapping_arm	Reference_schema_for_sysml_mapping_arm.required_am_arms
reference_schema_for_sysml_mapping	arm	armexpg1.svg	3	convention	schema->primary	100	Ap242_managed_model_based_3d_engineering_arm	Ap242_managed_model_based_3d_engineering_arm.required_am_arms
representation_with_uncertainty	arm	armexpg1.svg	1	convention	schema->primary	100	Representation_with_uncertainty_arm	Representation_with_uncertainty_arm.required_am_arms
representation_with_uncertainty	arm	armexpg1.svg	2	convention	schema->primary	100	Value_with_unit_arm	Value_with_unit_arm.required_am_arms
representation_with_uncertainty	mim	mimexpg1.svg	1	convention	schema->primary	100	Representation_with_uncertainty_mim	Representation_with_uncertainty_mim.short_listing
representation_with_uncertainty	mim	mimexpg1.svg	2	convention	schema->primary	100	Foundation_representation_mim	Foundation_representation_mim.short_listing
representation_with_uncertainty	mim	mimexpg1.svg	3	convention	schema->primary-global	98	Value with unit mim	Value_with_unit_mim.short_listing
representation_with_uncertainty	mim	mimexpg1.svg	4	convention	schema->primary	100	qualified_ _measure_ _schema	qualified_measure_schema
representation_with_uncertainty	mim	mimexpg1.svg	5	convention	schema->primary	100	representation schema	representation_schema
required_resource	arm	armexpg1.svg	1	convention	schema->primary	100	Required resource arm	Required_resource_arm.required_am_arms
required_resource	arm	armexpg1.svg	2	convention	schema->primary	100	Resource_item_arm	Resource_item_arm.required_am_arms
required_resource	arm	armexpg1.svg	3	convention	schema->primary	100	Value with unit arm	Value_with_unit_arm.required_am_arms
required_resource	arm	armexpg1.svg	4	convention	schema->primary	100	Classification_assignment arm	Classification_assignment_arm.required_am_arms
required_resource	arm	armexpg1.svg	5	convention	schema->primary	100	Requirement_identification_and_version_arm	Requirement_identification_and_version_arm.required_am_arms
required_resource	mim	mimexpg1.svg	1	convention	schema->primary	100	Required resource mim	Required_resource_mim.short_listing
required_resource	mim	mimexpg1.svg	2	convention	schema->primary	100	Classification_assignment_mim	Classification_assignment_mim.short_listing
required_resource	mim	mimexpg1.svg	3	convention	schema->primary	100	process_property_ schema	process_property_schema
required_resource	mim	mimexpg1.svg	4	convention	schema->primary	100	action_schema	action_schema
required_resource	mim	mimexpg1.svg	5	convention	schema->primary	100	management_resources _schema	management_resources_schema
required_resource	mim	mimexpg1.svg	6	convention	schema->primary	100	Value_with_ _unit _mim	Value_with_unit_mim.short_listing
required_resource	mim	mimexpg1.svg	7	convention	schema->primary	100	Activity_method_assignment _mim	Activity_method_assignment_mim.short_listing
required_resource	mim	mimexpg1.svg	8	convention	schema->primary	100	Resource_ item_mim	Resource_item_mim.short_listing
required_resource	mim	mimexpg1.svg	9	convention	schema->primary	100	Requirement _identification_and_ version _mim	Requirement_identification_and_version_mim.short_listing
required_resource_characterized	arm	armexpg1.svg	1	convention	schema->primary	100	Required_ _resource_characterized arm	Required_resource_characterized_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	2	convention	schema->primary	100	Required_resource_arm	Required_resource_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	3	convention	schema->primary	100	Approval arm	Approval_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	4	convention	schema->primary	100	Date_time_assignment_arm	Date_time_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	5	convention	schema->primary	100	Identification_assignment_ _arm	Identification_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	6	convention	schema->primary	100	Justification_arm	Justification_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	7	convention	schema->primary	100	Person_organization_assignment_arm	Person_organization_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	8	convention	schema->primary	100	Resource_item_characterized_arm	Resource_item_characterized_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	9	convention	schema->primary	100	Requirement_assignment_arm	Requirement_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	10	convention	schema->primary	100	Resource_property_assignment_arm	Resource_property_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	11	convention	schema->primary	100	Condition _arm	Condition_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	12	convention	schema->primary	100	Process_property_assignment_arm	Process_property_assignment_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	13	convention	schema->primary	100	Attribute_classification_arm	Attribute_classification_arm.required_am_arms
required_resource_characterized	arm	armexpg1.svg	14	convention	schema->primary	100	Multi linguism_arm	Multi_linguism_arm.required_am_arms
required_resource_characterized	mim	mimexpg1.svg	1	convention	schema->primary	100	Required resource characterized mim	Required_resource_characterized_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	2	convention	schema->primary	100	Approval_mim	Approval_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	3	convention	schema->primary	100	Identification_assignment mim	Identification_assignment_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	4	convention	schema->primary	100	Justification_mim	Justification_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	6	convention	schema->primary	100	Required resource mim	Required_resource_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	7	convention	schema->primary	100	Resource item_characterized mim	Resource_item_characterized_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	8	convention	schema->primary	100	Date_time_assignment mim	Date_time_assignment_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	9	convention	schema->primary	100	Requirement_assignment mim	Requirement_assignment_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	10	convention	schema->primary	100	Resource_property_assignment_ mim	Resource_property_assignment_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	11	convention	schema->primary	100	Condition_mim	Condition_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	12	convention	schema->primary	100	process_property_schema	process_property_schema
required_resource_characterized	mim	mimexpg1.svg	13	convention	schema->primary	100	Attribute_ _classification_mim	Attribute_classification_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	14	convention	schema->primary	100	Multi linguism _mim	Multi_linguism_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	15	convention	schema->primary	100	Process_property_assignment_mim	Process_property_assignment_mim.short_listing
required_resource_characterized	mim	mimexpg1.svg	16	convention	schema->primary	100	action schema	action_schema
requirement_assignment	arm	armexpg1.svg	1	convention	schema->primary	100	Requirement_assignment_arm	Requirement_assignment_arm.required_am_arms
requirement_assignment	arm	armexpg1.svg	2	convention	schema->primary	100	Requirement view definition_arm	Requirement_view_definition_arm.required_am_arms
requirement_assignment	mim	mimexpg1.svg	2	convention	schema->primary	100	group schema	group_schema
requirement_assignment	mim	mimexpg1.svg	3	convention	schema->primary	100	management_resources_schema	management_resources_schema
requirement_assignment	mim	mimexpg1.svg	4	convention	schema->primary	100	product_ _definition_schema	product_definition_schema
requirement_assignment	mim	mimexpg1.svg	5	convention	schema->primary	100	Requirement_ view_definition_mim	Requirement_view_definition_mim.short_listing
requirement_assignment	mim	mimexpg1.svg	6	convention	schema->primary	100	product_property_definition _schema	product_property_definition_schema
requirement_decomposition	arm	armexpg1.svg	1	convention	schema->primary	100	Conductivity _material_aspects_arm	Conductivity_material_aspects_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	2	convention	schema->primary	100	Production rule arm	Production_rule_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	3	convention	schema->primary	100	Requirement_decomposition_arm	Requirement_decomposition_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	4	convention	schema->primary	100	Specification_document arm	Specification_document_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	5	convention	schema->primary	100	Elemental geometric_shape_arm	Elemental_geometric_shape_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	6	convention	schema->primary	100	Functional_specification_arm	Functional_specification_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	7	convention	schema->primary	100	Support resource_arm	Support_resource_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	8	convention	schema->primary	100	Group arm	Group_arm.required_am_arms
requirement_decomposition	arm	armexpg1.svg	9	convention	schema->primary	100	Requirement_view_definition_relationship arm	Requirement_view_definition_relationship_arm.required_am_arms
requirement_decomposition	mim	mimexpg1.svg	1	convention	schema->primary	100	support_resource _schema	support_resource_schema
requirement_decomposition	mim	mimexpg1.svg	2	convention	schema->primary	100	Group mim	Group_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	4	convention	schema->primary	100	Requirement_view_definition_relationship_mim	Requirement_view_definition_relationship_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	5	convention	schema->primary	100	Production rule mim	Production_rule_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	6	convention	schema->primary	100	Functional_specification_mim	Functional_specification_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	7	convention	schema->primary	100	Requirement_decomposition_mim	Requirement_decomposition_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	8	convention	schema->primary	100	Conductivity material_aspects_mim	Conductivity_material_aspects_mim.short_listing
requirement_decomposition	mim	mimexpg1.svg	9	convention	schema->primary	100	Elemental geometric_shape_mim	Elemental_geometric_shape_mim.short_listing
requirement_identification_and_version	arm	armexpg1.svg	1	convention	schema->primary	100	Requirement_identification_and_version_arm	Requirement_identification_and_version_arm.required_am_arms
requirement_identification_and_version	arm	armexpg1.svg	2	convention	schema->primary	100	Identification_assignment_arm	Identification_assignment_arm.required_am_arms
requirement_identification_and_version	arm	armexpg1.svg	3	convention	schema->primary	100	Product_version_relationship_arm	Product_version_relationship_arm.required_am_arms
requirement_identification_and_version	mim	mimexpg1.svg	1	convention	schema->primary	100	Requirement_identification_and_version_mim	Requirement_identification_and_version_mim.short_listing
requirement_identification_and_version	mim	mimexpg1.svg	2	convention	schema->primary	100	Identification assignment mim	Identification_assignment_mim.short_listing
requirement_identification_and_version	mim	mimexpg1.svg	3	convention	schema->primary	100	product_ definition schema	product_definition_schema
requirement_identification_and_version	mim	mimexpg1.svg	4	convention	schema->primary	100	Product_version_relationship_mim	Product_version_relationship_mim.short_listing
requirement_management	arm	armexpg1.svg	1	convention	schema->primary	100	Requirement_management_arm	Requirement_management_arm.required_am_arms
requirement_management	arm	armexpg1.svg	2	convention	schema->primary	100	Classification _assignment arm	Classification_assignment_arm.required_am_arms
requirement_management	arm	armexpg1.svg	3	convention	schema->primary	100	Collection identification_and version_arm	Collection_identification_and_version_arm.required_am_arms
requirement_management	arm	armexpg1.svg	4	convention	schema->primary	100	Document_assignment_arm	Document_assignment_arm.required_am_arms
requirement_management	arm	armexpg1.svg	5	convention	schema->primary	100	Document_properties_arm	Document_properties_arm.required_am_arms
requirement_management	arm	armexpg1.svg	6	convention	schema->primary	100	Effectivity_application_arm	Effectivity_application_arm.required_am_arms
requirement_management	arm	armexpg1.svg	7	convention	schema->primary	100	Identification_relationship_arm	Identification_relationship_arm.required_am_arms
requirement_management	arm	armexpg1.svg	8	convention	schema->primary	100	Information_rights_arm	Information_rights_arm.required_am_arms
requirement_management	arm	armexpg1.svg	9	convention	schema->primary	100	Property_as_ definition_arm	Property_as_definition_arm.required_am_arms
requirement_management	arm	armexpg1.svg	10	convention	schema->primary	100	Requirement_assignment arm	Requirement_assignment_arm.required_am_arms
requirement_management	arm	armexpg1.svg	11	convention	schema->primary	100	Requirement_view_definition_relationship_arm	Requirement_view_definition_relationship_arm.required_am_arms
requirement_management	mim	mimexpg1.svg	1	convention	schema->primary	100	Requirement_management_mim	Requirement_management_mim.short_listing
requirement_management	mim	mimexpg1.svg	2	convention	schema->primary	100	Classification_assignment mim	Classification_assignment_mim.short_listing
requirement_management	mim	mimexpg1.svg	3	convention	schema->primary	100	Collection identification_and_version_mim	Collection_identification_and_version_mim.short_listing
requirement_management	mim	mimexpg1.svg	4	convention	schema->primary	100	Document assignment mim	Document_assignment_mim.short_listing
requirement_management	mim	mimexpg1.svg	5	convention	schema->primary	100	Document_properties mim	Document_properties_mim.short_listing
requirement_management	mim	mimexpg1.svg	6	convention	schema->primary	100	Effectivity_application_mim	Effectivity_application_mim.short_listing
requirement_management	mim	mimexpg1.svg	7	convention	schema->primary	100	Identification_relationship_mim	Identification_relationship_mim.short_listing
requirement_management	mim	mimexpg1.svg	8	convention	schema->primary	100	Information_rights_mim	Information_rights_mim.short_listing
requirement_management	mim	mimexpg1.svg	9	convention	schema->primary	100	Property_as_definition_mim	Property_as_definition_mim.short_listing
requirement_management	mim	mimexpg1.svg	10	convention	schema->primary	100	Requirement_assignment _mim	Requirement_assignment_mim.short_listing
requirement_management	mim	mimexpg1.svg	11	convention	schema->primary	100	Requirement_view_ _definition_relationship_ mim	Requirement_view_definition_relationship_mim.short_listing
requirement_management	mim	mimexpg1.svg	12	convention	schema->primary	100	date time schema	date_time_schema
requirement_management	mim	mimexpg1.svg	13	convention	schema->primary	100	systems_engineering_representation_schema	systems_engineering_representation_schema
requirement_view_definition	arm	armexpg1.svg	1	convention	schema->primary	100	Requirement_view_definition_arm	Requirement_view_definition_arm.required_am_arms
requirement_view_definition	arm	armexpg1.svg	2	convention	schema->primary	100	Product view definition arm	Product_view_definition_arm.required_am_arms
requirement_view_definition	arm	armexpg1.svg	3	convention	schema->primary	100	Property_as_definition_arm	Property_as_definition_arm.required_am_arms
requirement_view_definition	mim	mimexpg1.svg	1	convention	schema->primary	100	Property_as_definition_mim	Property_as_definition_mim.short_listing
requirement_view_definition	mim	mimexpg1.svg	2	convention	schema->primary	100	Requirement_ identification _and_version mim	Requirement_identification_and_version_mim.short_listing
requirement_view_definition	mim	mimexpg1.svg	3	convention	schema->primary	100	Product_view_definition mim	Product_view_definition_mim.short_listing
requirement_view_definition_relationship	arm	armexpg1.svg	1	convention	schema->primary	100	Product_view _definition _relationship arm	Product_view_definition_relationship_arm.required_am_arms
requirement_view_definition_relationship	arm	armexpg1.svg	2	convention	schema->primary	100	Requirement_view_definition_arm	Requirement_view_definition_arm.required_am_arms
requirement_view_definition_relationship	arm	armexpg1.svg	3	convention	schema->primary	100	Requirement_view_definition_relationship arm	Requirement_view_definition_relationship_arm.required_am_arms
requirement_view_definition_relationship	mim	mimexpg1.svg	1	convention	schema->primary	100	Requirement_view_definition_relationship_mim	Requirement_view_definition_relationship_mim.short_listing
requirement_view_definition_relationship	mim	mimexpg1.svg	2	convention	schema->primary	100	Product_view _definition_relationship mim	Product_view_definition_relationship_mim.short_listing
requirement_view_definition_relationship	mim	mimexpg1.svg	3	convention	schema->primary	100	Requirement_view_definition_mim	Requirement_view_definition_mim.short_listing
resource_as_realized	arm	armexpg1.svg	2	convention	schema->primary	100	Resource _item_arm	Resource_item_arm.required_am_arms
resource_as_realized	arm	armexpg1.svg	3	convention	schema->primary	100	Required resource_arm	Required_resource_arm.required_am_arms
resource_as_realized	arm	armexpg1.svg	4	convention	schema->primary	100	Classification_assignment_arm	Classification_assignment_arm.required_am_arms
resource_as_realized	arm	armexpg1.svg	5	convention	schema->primary	100	Value with unit arm	Value_with_unit_arm.required_am_arms
resource_as_realized	arm	armexpg1.svg	6	convention	schema->primary	100	Resource_management_arm	Resource_management_arm.required_am_arms
resource_as_realized	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_as_realized_mim	Resource_as_realized_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	2	convention	schema->primary	100	Required_resource_mim	Required_resource_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	3	convention	schema->primary	100	Resource_management_ _mim	Resource_management_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	4	convention	schema->primary	100	action _schema	action_schema
resource_as_realized	mim	mimexpg1.svg	5	convention	schema->primary	100	Classification_assignment mim	Classification_assignment_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	6	convention	schema->primary	100	Resource item_mim	Resource_item_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	7	convention	schema->primary	100	Value with unit mim	Value_with_unit_mim.short_listing
resource_as_realized	mim	mimexpg1.svg	8	convention	schema->primary	100	Activity method assignment mim	Activity_method_assignment_mim.short_listing
resource_as_realized_characterized	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_as_realized_characterized_arm	Resource_as_realized_characterized_arm.required_am_arms
resource_as_realized_characterized	arm	armexpg1.svg	2	convention	schema->primary	100	Resource as realized _arm	Resource_as_realized_arm.required_am_arms
resource_as_realized_characterized	arm	armexpg1.svg	3	convention	schema->primary	100	Resource_management characterized arm	Resource_management_characterized_arm.required_am_arms
resource_as_realized_characterized	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource as realized characterized mim	Resource_as_realized_characterized_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	2	convention	schema->primary	100	Approval mim	Approval_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	3	convention	schema->primary	100	action schema	action_schema
resource_as_realized_characterized	mim	mimexpg1.svg	4	convention	schema->primary	100	Date time_assignment mim	Date_time_assignment_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	5	convention	schema->primary	100	Identification_assignment mim	Identification_assignment_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	6	convention	schema->primary	100	Justification_mim	Justification_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	7	convention	schema->primary	100	Resource_as_realized mim	Resource_as_realized_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	8	convention	schema->primary	100	Resource_management_characterized_mim	Resource_management_characterized_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	10	convention	schema->primary	100	Attribute_classification_ mim	Attribute_classification_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	11	convention	schema->primary	100	Multi linguism mim	Multi_linguism_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	12	convention	schema->primary	100	Process_property_assignment mim	Process_property_assignment_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	13	convention	schema->primary	100	Person_organization_assignment_mim	Person_organization_assignment_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	14	convention	schema->primary	100	State observed mim	State_observed_mim.short_listing
resource_as_realized_characterized	mim	mimexpg1.svg	15	convention	schema->primary	100	State _definition_mim	State_definition_mim.short_listing
resource_item	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_item_arm	Resource_item_arm.required_am_arms
resource_item	arm	armexpg1.svg	2	convention	schema->primary	100	Value with unit _arm	Value_with_unit_arm.required_am_arms
resource_item	arm	armexpg1.svg	3	convention	schema->primary	100	Classification_assignment_arm	Classification_assignment_arm.required_am_arms
resource_item	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_item_mim	Resource_item_mim.short_listing
resource_item	mim	mimexpg1.svg	2	convention	schema->primary	100	action schema	action_schema
resource_item	mim	mimexpg1.svg	3	convention	schema->primary	100	process_property_schema	process_property_schema
resource_item	mim	mimexpg1.svg	4	convention	schema->primary	100	process_property_representation_schema	process_property_representation_schema
resource_item	mim	mimexpg1.svg	5	convention	schema->primary	100	representation_schema	representation_schema
resource_item	mim	mimexpg1.svg	6	convention	schema->primary	100	Classification assignment mim	Classification_assignment_mim.short_listing
resource_item	mim	mimexpg1.svg	7	convention	schema->primary	100	Value with unit mim	Value_with_unit_mim.short_listing
resource_item	mim	mimexpg1.svg	8	convention	schema->primary	100	Activity_method_assignment mim	Activity_method_assignment_mim.short_listing
resource_item	mim	mimexpg1.svg	9	convention	schema->primary	100	management_resources schema	management_resources_schema
resource_item_characterized	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_item_characterized_arm	Resource_item_characterized_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	2	convention	schema->primary	100	Ap239_properties_arm	Ap239_properties_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	3	convention	schema->primary	100	Condition arm	Condition_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	4	convention	schema->primary	100	Justification arm	Justification_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	5	convention	schema->primary	100	Process_property_assignment_arm	Process_property_assignment_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	6	convention	schema->primary	100	Resource item_arm	Resource_item_arm.required_am_arms
resource_item_characterized	arm	armexpg1.svg	7	convention	schema->primary	100	Resource_property_assignment arm	Resource_property_assignment_arm.required_am_arms
resource_item_characterized	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_item_characterized_mim	Resource_item_characterized_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	2	convention	schema->primary	100	Resource item_mim	Resource_item_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	3	convention	schema->primary	100	action_schema	action_schema
resource_item_characterized	mim	mimexpg1.svg	4	convention	schema->primary	100	Approval_mim	Approval_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	5	convention	schema->primary	100	Certification mim	Certification_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	6	convention	schema->primary	100	Contract mim	Contract_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	7	convention	schema->primary	100	Date time_assignment mim	Date_time_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	8	convention	schema->primary	100	Document_assignment_mim	Document_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	9	convention	schema->primary	100	Resource_property_assignment_ mim	Resource_property_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	10	convention	schema->primary	100	Process_property_assignment mim	Process_property_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	11	convention	schema->primary	100	Identification_assignment_mim	Identification_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	12	convention	schema->primary	100	Person organization assignment mim	Person_organization_assignment_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	13	convention	schema->primary	100	Condition_mim	Condition_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	14	convention	schema->primary	100	Security_classification mim	Security_classification_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	15	convention	schema->primary	100	Ap239_properties_mim	Ap239_properties_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	16	convention	schema->primary	100	Justification_mim	Justification_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	17	convention	schema->primary	100	Attribute classification _mim	Attribute_classification_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	18	convention	schema->primary	100	Multi linguism mim	Multi_linguism_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	19	convention	schema->primary	100	State definition mim	State_definition_mim.short_listing
resource_item_characterized	mim	mimexpg1.svg	20	convention	schema->primary	100	State_observed_mim	State_observed_mim.short_listing
resource_management	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_management_ arm	Resource_management_arm.required_am_arms
resource_management	arm	armexpg1.svg	2	convention	schema->primary	100	Resource_item_arm	Resource_item_arm.required_am_arms
resource_management	arm	armexpg1.svg	3	convention	schema->primary	100	Classification_assignment_arm	Classification_assignment_arm.required_am_arms
resource_management	arm	armexpg1.svg	4	convention	schema->primary	100	Required resource arm	Required_resource_arm.required_am_arms
resource_management	arm	armexpg1.svg	5	convention	schema->primary	100	Location_assignment_arm	Location_assignment_arm.required_am_arms
resource_management	arm	armexpg1.svg	6	convention	schema->primary	100	Value with unit arm	Value_with_unit_arm.required_am_arms
resource_management	mim	mimexpg1.svg	1	convention	schema->primary	100	Resource_management_ mim	Resource_management_mim.short_listing
resource_management	mim	mimexpg1.svg	2	convention	schema->primary	100	process_property_schema	process_property_schema
resource_management	mim	mimexpg1.svg	4	convention	schema->primary	100	process_property_representation_schema	process_property_representation_schema
resource_management	mim	mimexpg1.svg	5	convention	schema->primary	100	Classification_assignment_ mim	Classification_assignment_mim.short_listing
resource_management	mim	mimexpg1.svg	6	convention	schema->primary	100	Required _resource_mim	Required_resource_mim.short_listing
resource_management	mim	mimexpg1.svg	7	convention	schema->primary	100	Value with unit mim	Value_with_unit_mim.short_listing
resource_management	mim	mimexpg1.svg	8	convention	schema->primary	100	Resource item _mim	Resource_item_mim.short_listing
resource_management	mim	mimexpg1.svg	9	convention	schema->primary	100	Location_ assignment mim	Location_assignment_mim.short_listing
resource_management	mim	mimexpg1.svg	10	convention	schema->primary	100	Activity_method_assignment_mim	Activity_method_assignment_mim.short_listing
resource_management_characterized	arm	armexpg1.svg	1	convention	schema->primary	100	Resource_management_characterized_arm	Resource_management_characterized_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	2	convention	schema->primary	100	Resource_management_arm	Resource_management_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	3	convention	schema->primary	100	Contract arm	Contract_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	4	convention	schema->primary	100	Date _time_assignment_arm	Date_time_assignment_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	5	convention	schema->primary	100	Document_assignment_arm	Document_assignment_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	6	convention	schema->primary	100	Identification_assignment_arm	Identification_assignment_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	7	convention	schema->primary	100	Justification_arm	Justification_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	8	convention	schema->primary	100	Person_organization_assignment _arm	Person_organization_assignment_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	9	convention	schema->primary	100	Required_ _resource_characterized arm	Required_resource_characterized_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	10	convention	schema->primary	100	Condition_arm	Condition_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	12	convention	schema->primary	100	Process_property_assignment_arm	Process_property_assignment_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	13	convention	schema->primary	100	Attribute_classification_arm	Attribute_classification_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	14	convention	schema->primary	100	Multi linguism arm	Multi_linguism_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	15	convention	schema->primary	100	Approval arm	Approval_arm.required_am_arms
resource_management_characterized	arm	armexpg1.svg	16	convention	schema->primary	100	State observed_ _arm	State_observed_arm.required_am_arms
