module	kind	svg	num	flag	method	score	ocr	draft_ref
ap242_managed_model_based_3d_engineering	arm	armexpg13.svg	166	UNRESOLVED	no-match	0	Extemal source ammExfemal source	
ap242_managed_model_based_3d_engineering	arm	armexpg13.svg	167	check	qualified-fuzzy	97	Product_relationship_ammProduct_relationship	Product_relationship_arm.Product_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	2	check	qualified-fuzzy	97	Product breakdown ammProduct_definition_element_relationship	Product_breakdown_arm.Product_definition_element_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	3	check	qualified-fuzzy	94	Activity_ammActivity	Activity_arm.Activity
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	4	check	qualified-fuzzy	95	Interface amm Interface definition connection	Interface_arm.Interface_definition_connection
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	5	check	qualified-fuzzy-schema	96	Product group amProduct grouprelationship	Product_group_arm.Product_group_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	6	check	qualified-fuzzy	95	Interface amm Interface connection	Interface_arm.Interface_connection
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	7	check	qualified-fuzzy	96	Property_assignment_ammAssigned property	Property_assignment_arm.Assigned_property
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	8	check	qualified-fuzzy	95	Approval ammApproval assignment	Approval_arm.Approval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	10	check	qualified-fuzzy	95	Product group amProduct group menbership	Product_group_arm.Product_group_membership
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	11	check	qualified-fuzzy	97	Document_assignment ammDocument assignment	Document_assignment_arm.Document_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	12	check	qualified-fuzzy	95	Activity_ammApplied_activity_assignment	Activity_arm.Applied_activity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	13	check	qualified-fuzzy	96	Activity_method_ammActivity_method	Activity_method_arm.Activity_method
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	14	check	qualified-fuzzy	98	Activity_method_assignment_ammActivity_method_relationship	Activity_method_assignment_arm.Activity_method_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	15	check	qualified-fuzzy	97	Condition evaluation ammcondition evaluation item	Condition_evaluation_arm.condition_evaluation_item
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	16	check	qualified-fuzzy	98	Activity_method_assignment_ammApplied _activity_method_assignment	Activity_method_assignment_arm.Applied_activity_method_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	17	check	qualified-fuzzy	94	Approval ammApproval	Approval_arm.Approval
ap242_managed_model_based_3d_engineering	arm	armexpg14.svg	18	check	qualified-fuzzy	98	Product_view_definition_relationship_amm View_definition_relationship	Product_view_definition_relationship_arm.View_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	2	check	qualified-fuzzy	97	Property_assignment ammProperty_representation	Property_assignment_arm.Property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	3	check	qualified-fuzzy	96	Foundation_representation ammRepresentation	Foundation_representation_arm.Representation
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	4	check	qualified-fuzzy	96	Product version ammProduct version	Product_version_arm.Product_version
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	5	check	qualified-fuzzy	94	Approval ammApproval	Approval_arm.Approval
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	7	check	qualified-fuzzy	96	Property_assignment ammAssigned property	Property_assignment_arm.Assigned_property
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	8	check	qualified-fuzzy	97	Date time _assignment_ammDate_or_date_time assignment	Date_time_assignment_arm.Date_or_date_time_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	9	check	qualified-fuzzy	93	Product i identifi cation amm Product	Product_identification_arm.Product
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	10	check	qualified-fuzzy	97	Identification assignment_ ammIdentification_assignment	Identification_assignment_arm.Identification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	11	check	qualified-fuzzy	95	Approval ammApproval assignment	Approval_arm.Approval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	12	check	qualified-fuzzy	95	Interface amm Interface connector_occurrence	Interface_arm.Interface_connector_occurrence
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	13	check	qualified-fuzzy	96	Certification ammCertification assignment	Certification_arm.Certification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	14	check	qualified-fuzzy	98	Independent_property_representation_ammIndependent_property_representation	Independent_property_representation_arm.Independent_property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	15	check	qualified-fuzzy	98	Person organization assignment ammOrganization _or person in organization assignment	Person_organization_assignment_arm.Organization_or_person_in_organization_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	16	check	qualified-fuzzy	96	Activity method ammActivity method	Activity_method_arm.Activity_method
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	17	check	qualified-fuzzy	94	Date time ammDate time	Date_time_arm.Date_time
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	18	check	qualified-fuzzy	96	Process property assignment ammActivity property	Process_property_assignment_arm.Activity_property
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	19	check	qualified-fuzzy	96	Product_concept identification _ammProduct concept	Product_concept_identification_arm.Product_concept
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	20	check	qualified-fuzzy	94	Activity_ammActivity	Activity_arm.Activity
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	21	check	qualified-fuzzy	97	Product breakdown ammProduct_ definition_element_relationship	Product_breakdown_arm.Product_definition_element_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	22	check	qualified-fuzzy	98	Process property_assignment ammActivity property representation	Process_property_assignment_arm.Activity_property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	23	check	qualified-fuzzy	96	Foundation state definition ammState definition	Foundation_state_definition_arm.State_definition
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	24	check	qualified-fuzzy	95	Date time amm Calendar date	Date_time_arm.Calendar_date
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	25	check	qualified-fuzzy	97	Condition evaluation ammcondition _evaluation parameter item	Condition_evaluation_arm.condition_evaluation_parameter_item
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	26	check	qualified-fuzzy	97	Document_assignment_ammDocument assignment	Document_assignment_arm.Document_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	27	check	qualified-fuzzy	97	Product view definition ammProduct view definition	Product_view_definition_arm.Product_view_definition
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	28	check	qualified-fuzzy	97	Classification assignment ammClassification_assignment	Classification_assignment_arm.Classification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	29	check	qualified-fuzzy	95	Interface amm Interface connection	Interface_arm.Interface_connection
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	30	check	qualified-fuzzy	98	Product_view_definitionrelationship_ammView_definitionrelationship	Product_view_definition_relationship_arm.View_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	31	check	qualified-fuzzy	95	Contract ammContract assignment	Contract_arm.Contract_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg15.svg	32	check	qualified-fuzzy	95	Interface amm Interface definition connection	Interface_arm.Interface_definition_connection
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	1	check	fuzzy-local-name	92.3076923076923	iap242_condition_item	Ap242_managed_model_based_3d_engineering_arm.ap242_condition_item
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	2	check	qualified-fuzzy	95	Product breakdown ammBreakdown of	Product_breakdown_arm.Breakdown_of
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	3	check	qualified-fuzzy	98	Item definition structure ammPart_definition_relationship	Item_definition_structure_arm.Part_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	4	check	qualified-fuzzy	97	Date time_assignment _ammDate or_date_time _assignment	Date_time_assignment_arm.Date_or_date_time_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	5	check	qualified-fuzzy	98	Product_view_definition_relationship_ammView_definition_relationship	Product_view_definition_relationship_arm.View_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	6	check	qualified-fuzzy-schema	97	Property_assignmentamProperty definition representation	Property_assignment_arm.Property_definition_representation
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	7	check	qualified-fuzzy	97	Effectivity_application_ammEffectivity_assignment	Effectivity_application_arm.Effectivity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	8	check	qualified-fuzzy-schema	96	Process plan amProcess operation resource assignment	Process_plan_arm.Process_operation_resource_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	9	check	qualified-fuzzy	95	Interface amm Interface definition connection	Interface_arm.Interface_definition_connection
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	10	check	qualified-fuzzy	95	Activity_ammApplied_activity_assignment	Activity_arm.Applied_activity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	11	check	qualified-fuzzy	97	Effectivity_application_ammIneffectivity_assignment	Effectivity_application_arm.Ineffectivity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	12	check	qualified-fuzzy	95	Interface amm Interface connection	Interface_arm.Interface_connection
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	13	check	qualified-fuzzy	96	Event_assignment_ammEvent_assignment	Event_assignment_arm.Event_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	14	check	qualified-fuzzy	96	Work request_ammActivity_ method_assignment	Work_request_arm.Activity_method_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	15	check	qualified-fuzzy	96	Product class ammClass inclusion association	Product_class_arm.Class_inclusion_association
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	16	check	qualified-fuzzy	94	Infomation_rights_ammApplied_infomation_usageright	Information_rights_arm.Applied_information_usage_right
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	17	check	qualified-fuzzy	97	Document structure ammDocument_definition_relationship	Document_structure_arm.Document_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	18	check	qualified-fuzzy	95	Effectivity_ammEffectivity	Effectivity_arm.Effectivity
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	19	check	qualified-fuzzy	96	Product class ammClass condition association	Product_class_arm.Class_condition_association
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	20	check	qualified-fuzzy	97	Generic material _aspects _ammMaterial property_association	Generic_material_aspects_arm.Material_property_association
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	21	check	qualified-fuzzy	96	Work request ammAffected_ items _assignment	Work_request_arm.Affected_items_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	22	check	qualified-fuzzy	98	Person organization_assignmentammOrganization_or person in organizationassignment	Person_organization_assignment_arm.Organization_or_person_in_organization_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	23	check	qualified-fuzzy	98	Activity_method_assignment_ammApplied_activity_method_assignment	Activity_method_assignment_arm.Applied_activity_method_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	24	check	qualified-fuzzy	96	Observation_ammObservation_ consequence	Observation_arm.Observation_consequence
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	25	check	qualified-fuzzy	96	Certification ammCertification assignment	Certification_arm.Certification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	26	check	qualified-fuzzy	95	Work order ammDirected_ activity_items_assignment	Work_order_arm.Directed_activity_items_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	27	check	qualified-fuzzy-schema	97	Change management amFrozen assignment	Change_management_arm.Frozen_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	28	check	qualified-fuzzy	95	Condition ammCondition assignment	Condition_arm.Condition_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	29	check	qualified-fuzzy	97	Time interval assignment amm Time interval assignment	Time_interval_assignment_arm.Time_interval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	30	check	qualified-fuzzy-schema	95	Approval amApproval	Approval_arm.Approval
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	31	check	qualified-fuzzy	95	Contract ammContract assignment	Contract_arm.Contract_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	33	check	qualified-fuzzy-schema	97	Person organization_amAddress_assignment	Person_organization_arm.Address_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	34	check	qualified-fuzzy	98	Process property_assignment ammApplied_independent_activity property	Process_property_assignment_arm.Applied_independent_activity_property
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	35	check	qualified-fuzzy	97	Security_classification_ammSecurity_classification_assignment	Security_classification_arm.Security_classification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	36	check	qualified-fuzzy	97	Requirement_assignment_ammRequirement_assignment	Requirement_assignment_arm.Requirement_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	37	check	qualified-fuzzy	95	Condition ammcondition item	Condition_arm.condition_item
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	38	check	qualified-fuzzy-schema	98	Process property_assignment amActivity property representation	Process_property_assignment_arm.Activity_property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	39	check	qualified-fuzzy-schema	96	Activity_method_amActivity_ method	Activity_method_arm.Activity_method
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	40	check	qualified-fuzzy	95	Approval ammApproval assignment	Approval_arm.Approval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	41	check	qualified-fuzzy	94	Activity_ammActivity	Activity_arm.Activity
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	42	check	qualified-fuzzy	98	Product breakdown arm Product tdefinition element relationship	Product_breakdown_arm.Product_definition_element_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	43	check	qualified-fuzzy	96	Product class ammClass specification association	Product_class_arm.Class_specification_association
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	44	check	qualified-fuzzy	96	Product_class_ammClass _category_association	Product_class_arm.Class_category_association
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	45	check	qualified-fuzzy	98	Requirementview_definitionrelationship_ammRequirement_view_definition_relationship	Requirement_view_definition_relationship_arm.Requirement_view_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	46	check	qualified-fuzzy	98	Activity_method_assignment_ammActivity_method_relationship	Activity_method_assignment_arm.Activity_method_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	47	check	qualified-fuzzy	97	Product as individual ammProduct design view to individual	Product_as_individual_arm.Product_design_view_to_individual
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	48	check	qualified-fuzzy	96	Property_assignment ammAssigned property	Property_assignment_arm.Assigned_property
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	49	check	qualified-fuzzy	97	Document_assignment ammDocument assignment	Document_assignment_arm.Document_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg16.svg	50	check	qualified-fuzzy	97	Analysis_assignment_ammAnalysis _assignment	Analysis_assignment_arm.Analysis_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	2	check	qualified-fuzzy	97	Identification assignment ammIdentification _assignment	Identification_assignment_arm.Identification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	3	check	qualified-fuzzy	94	Conditionamm Condition	Condition_arm.Condition
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	4	check	qualified-fuzzy	95	Work order ammWork orderrelationship	Work_order_arm.Work_order_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	5	check	qualified-fuzzy	95	Interface amm Interface connector occurence	Interface_arm.Interface_connector_occurrence
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	6	check	qualified-fuzzy	96	Work request ammWork request_relationship	Work_request_arm.Work_request_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	7	check	qualified-fuzzy	95	Product breakdown ammBreakdown of	Product_breakdown_arm.Breakdown_of
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	8	check	qualified-fuzzy	95	Condition ammcondition parameter_item	Condition_arm.condition_parameter_item
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	9	check	qualified-fuzzy	95	Work request ammWork request	Work_request_arm.Work_request
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	10	check	qualified-fuzzy	97	Effectivity_application_ammEffectivity_assignment	Effectivity_application_arm.Effectivity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	11	check	qualified-fuzzy-schema	96	Product class _amClass_category_association	Product_class_arm.Class_category_association
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	12	check	qualified-fuzzy-schema	95	Approval amApproval	Approval_arm.Approval
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	13	check	qualified-fuzzy	93	Product identification amm Product	Product_identification_arm.Product
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	14	check	qualified-fuzzy	97	Effectivity_application_ammIneffectivity_assignment	Effectivity_application_arm.Ineffectivity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	15	check	qualified-fuzzy	98	Independent_property representation _amm Independent_property representation	Independent_property_representation_arm.Independent_property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	16	check	qualified-fuzzy	96	Person organization_ammOrganization	Person_organization_arm.Organization
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	17	check	qualified-fuzzy	95	Date time ammCalendar date	Date_time_arm.Calendar_date
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	18	check	qualified-fuzzy	95	Work order ammDirected_ activity_items_assignment	Work_order_arm.Directed_activity_items_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	19	check	qualified-fuzzy	98	Product_view_definition_relationship_amm View_definition_relationship	Product_view_definition_relationship_arm.View_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	20	check	qualified-fuzzy	96	Product class ammClass specification association	Product_class_arm.Class_specification_association
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	21	check	qualified-fuzzy	95	Interface amm Interface connection	Interface_arm.Interface_connection
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	23	check	qualified-fuzzy-schema	97	Change management_amFrozen _assignment	Change_management_arm.Frozen_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	24	check	qualified-fuzzy	96	Certification ammCertification_ assignment	Certification_arm.Certification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	25	check	qualified-fuzzy	96	Observation_ammObservation_ consequence	Observation_arm.Observation_consequence
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	26	check	qualified-fuzzy	96	Process_plan_ammProcess _operation_definition_relationship	Process_plan_arm.Process_operation_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	27	check	qualified-fuzzy	97	Property_assignment_ammProperty_representation	Property_assignment_arm.Property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	28	check	qualified-fuzzy	88	Dimension tolerance ammLinits and fits	Dimension_tolerance_arm.Limits_and_fits
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	29	check	qualified-fuzzy	96	Activity_method_ammActivity_method	Activity_method_arm.Activity_method
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	30	check	qualified-fuzzy-schema	97	Measure representation _amMeasureitem	Measure_representation_arm.Measure_item
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	31	check	qualified-fuzzy	96	Event assignment ammEvent_assignment	Event_assignment_arm.Event_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	32	check	qualified-fuzzy	97	Product view defi nition ammProduct view definition	Product_view_definition_arm.Product_view_definition
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	33	check	qualified-fuzzy	97	Verification and validation amm Verificationrelationship	Verification_and_validation_arm.Verification_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	34	check	qualified-fuzzy	96	Observation ammObservation relationship	Observation_arm.Observation_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	35	check	qualified-fuzzy	96	Effectivity_ammEffectivity_relationship	Effectivity_arm.Effectivity_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	36	check	qualified-fuzzy	96	Product class_ammProduct_class _relationship	Product_class_arm.Product_class_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	37	check	qualified-fuzzy	96	Product class ammClass condition association	Product_class_arm.Class_condition_association
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	38	check	qualified-fuzzy	97	Document assignment_ammDocument_assignment	Document_assignment_arm.Document_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	39	check	qualified-fuzzy	97	Property_assignment ammProperty_ definition_representation	Property_assignment_arm.Property_definition_representation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	40	check	qualified-fuzzy	96	Work request ammAffected_ items _assignment	Work_request_arm.Affected_items_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	41	check	qualified-fuzzy	95	Interface_ amm Interface definition connection	Interface_arm.Interface_definition_connection
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	42	check	qualified-fuzzy	97	Generic material _aspects _ammMaterial property_association	Generic_material_aspects_arm.Material_property_association
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	43	check	qualified-fuzzy	98	Activity_method_assignment_ammApplied_activity_method_assignment	Activity_method_assignment_arm.Applied_activity_method_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	44	check	qualified-fuzzy	94	Verification_and validation ammEvidence	Verification_and_validation_arm.Evidence
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	45	check	qualified-fuzzy	96	Property_assignment ammAssigned property	Property_assignment_arm.Assigned_property
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	46	check	qualified-fuzzy	96	Product _concept_ identification_ammProduct _concept	Product_concept_identification_arm.Product_concept
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	47	check	qualified-fuzzy	97	Specified _product_amm Product_specification	Specified_product_arm.Product_specification
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	48	check	qualified-fuzzy	98	Person organization_assignmentammOrganization_or person in organizationassignment	Person_organization_assignment_arm.Organization_or_person_in_organization_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	49	check	qualified-fuzzy	94	Infomationrights amAppliedinfomation_usageright	Information_rights_arm.Applied_information_usage_right
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	50	check	qualified-fuzzy	95	Activity_ammApplied_activity_assignment	Activity_arm.Applied_activity_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	51	check	qualified-fuzzy	96	Product_class_ammSpecification	Product_class_arm.Specification
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	52	check	qualified-fuzzy-schema	98	Process property_assignment amActivity property representation	Process_property_assignment_arm.Activity_property_representation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	53	check	qualified-fuzzy	97	Description_assignment_ammDescription_text assignment	Description_assignment_arm.Description_text_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	54	check	qualified-fuzzy	97	Time interval assignment amm Time interval assignment	Time_interval_assignment_arm.Time_interval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	55	check	qualified-fuzzy	96	Product version ammProduct version	Product_version_arm.Product_version
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	56	check	qualified-fuzzy	97	Product breakdown ammProduct definition elementrelationship	Product_breakdown_arm.Product_definition_element_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	57	check	qualified-fuzzy	95	Effectivity_ammEffectivity	Effectivity_arm.Effectivity
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	58	check	qualified-fuzzy	97	Security_classification_ammSecurity_classification_assignment	Security_classification_arm.Security_classification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	59	check	qualified-fuzzy	96	Foundation state definition ammState definition	Foundation_state_definition_arm.State_definition
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	60	check	qualified-fuzzy	95	Contract_ ammContract assignment	Contract_arm.Contract_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	61	check	qualified-fuzzy	97	Requirement_assignment_amm Requirement_assignment	Requirement_assignment_arm.Requirement_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	63	check	qualified-fuzzy	98	Process property_assignment ammApplied_independent_activity property	Process_property_assignment_arm.Applied_independent_activity_property
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	64	check	qualified-fuzzy-schema	96	Process plan amProcess operation resource assignment	Process_plan_arm.Process_operation_resource_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	65	check	qualified-fuzzy	92	Extemal item identification assignment ammExtemal item identification	External_item_identification_assignment_arm.External_item_identification
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	66	check	qualified-fuzzy	97	Document structure ammDocument_definition_relationship	Document_structure_arm.Document_definition_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	67	check	qualified-fuzzy	95	Condition ammCondition assignment	Condition_arm.Condition_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	68	check	qualified-fuzzy	94	Date time ammDate time	Date_time_arm.Date_time
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	69	check	qualified-fuzzy	97	Classification_assignment_ammClassification _assignment	Classification_assignment_arm.Classification_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	70	check	qualified-fuzzy	96	Document structure ammFile_relationship	Document_structure_arm.File_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	71	check	qualified-fuzzy	97	Foundationrepresentation_ammRepresentation item	Foundation_representation_arm.Representation_item
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	72	check	qualified-fuzzy	90	Extemal properties ammExtemal libraryproperty	External_properties_arm.External_library_property
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	73	check	qualified-fuzzy	96	Foundation representation _amm Representation	Foundation_representation_arm.Representation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	74	check	qualified-fuzzy	95	Approval ammApproval assignment	Approval_arm.Approval_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	75	check	qualified-fuzzy-schema	98	Foundationrepresentation amRepresentationrelationship	Foundation_representation_arm.Representation_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	76	check	qualified-fuzzy	94	Project_ammProject_assignment	Project_arm.Project_assignment
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	77	check	qualified-fuzzy	95	Condition ammCondition parameter	Condition_arm.Condition_parameter
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	78	check	qualified-fuzzy	96	Process plan ammProcess planrelationship	Process_plan_arm.Process_plan_relationship
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	79	check	qualified-fuzzy	90	Venification and walidation amm Validation	Verification_and_validation_arm.Validation
ap242_managed_model_based_3d_engineering	arm	armexpg17.svg	80	check	qualified-fuzzy	96	Product class ammClass inclusion association	Product_class_arm.Class_inclusion_association
